"WELLID","Totim","Q_node_cubicmpermin","hwell_median","hcell_median","X_WERT","Y_WERT","Brkenn","Gesamtfoerderung","label"
"WELL1172",11,0.06,35.76754,35.76754,2529560.42,5658619.19,"WA6292",54.67,"Jahr: 2018 (Gesamtfoerderung 6B: 28.7 Millionen m3)"
"WELL1174",9,0,59.87692,59.87692,2529751.28,5658659.18,"WA6293",25.61,"Jahr: 2016 (Gesamtfoerderung 6B: 13.5 Millionen m3)"
"WELL1174",10,0,43.78793,43.78793,2529751.28,5658659.18,"WA6293",59.61,"Jahr: 2017 (Gesamtfoerderung 6B: 31.3 Millionen m3)"
"WELL1174",11,0.05,35.05164,35.05164,2529751.28,5658659.18,"WA6293",54.67,"Jahr: 2018 (Gesamtfoerderung 6B: 28.7 Millionen m3)"
"WELL1176",9,0,62.85044,62.85044,2529481.34,5658487.75,"WA6294",25.61,"Jahr: 2016 (Gesamtfoerderung 6B: 13.5 Millionen m3)"
"WELL1176",10,0.38,40.87887,43.03121,2529481.34,5658487.75,"WA6294",59.61,"Jahr: 2017 (Gesamtfoerderung 6B: 31.3 Millionen m3)"
"WELL1176",11,0.08,36.86005,36.86005,2529481.34,5658487.75,"WA6294",54.67,"Jahr: 2018 (Gesamtfoerderung 6B: 28.7 Millionen m3)"
"WELL1178",9,0,65.68259,65.68259,2529262.94,5658401.32,"WA6295",25.61,"Jahr: 2016 (Gesamtfoerderung 6B: 13.5 Millionen m3)"
"WELL1178",10,0.51,43.12175,47.50649,2529262.94,5658401.32,"WA6295",59.61,"Jahr: 2017 (Gesamtfoerderung 6B: 31.3 Millionen m3)"
"WELL1178",11,0.16,39.00536,39.00536,2529262.94,5658401.32,"WA6295",54.67,"Jahr: 2018 (Gesamtfoerderung 6B: 28.7 Millionen m3)"
"WELL1180",9,0,67.59172,67.59172,2529474.21,5658109.89,"WA6296",25.61,"Jahr: 2016 (Gesamtfoerderung 6B: 13.5 Millionen m3)"
"WELL1180",10,0,54.44283,54.44283,2529474.21,5658109.89,"WA6296",59.61,"Jahr: 2017 (Gesamtfoerderung 6B: 31.3 Millionen m3)"
"WELL1180",11,0.15,41.60474,41.74159,2529474.21,5658109.89,"WA6296",54.67,"Jahr: 2018 (Gesamtfoerderung 6B: 28.7 Millionen m3)"
"WELL1184",9,0,67.07338,67.07338,2529722.32,5657913.16,"WA6298",25.61,"Jahr: 2016 (Gesamtfoerderung 6B: 13.5 Millionen m3)"
"WELL1184",10,0.4,46.58977,49.11204,2529722.32,5657913.16,"WA6298",59.61,"Jahr: 2017 (Gesamtfoerderung 6B: 31.3 Millionen m3)"
"WELL1184",11,0.1,43.00297,43.00297,2529722.32,5657913.16,"WA6298",54.67,"Jahr: 2018 (Gesamtfoerderung 6B: 28.7 Millionen m3)"
"WELL1186",9,0.82,58.57021,63.05671,2529643.2,5658035.09,"WA6299",25.61,"Jahr: 2016 (Gesamtfoerderung 6B: 13.5 Millionen m3)"
"WELL1186",10,0.65,46.67112,46.97683,2529643.2,5658035.09,"WA6299",59.61,"Jahr: 2017 (Gesamtfoerderung 6B: 31.3 Millionen m3)"
"WELL1186",11,0.1,42.00418,42.00418,2529643.2,5658035.09,"WA6299",54.67,"Jahr: 2018 (Gesamtfoerderung 6B: 28.7 Millionen m3)"
"WELL1188",9,0,64.31439,64.31439,2529905.71,5658016.5,"WA6300",25.61,"Jahr: 2016 (Gesamtfoerderung 6B: 13.5 Millionen m3)"
"WELL1188",10,0.35,44.97211,46.02566,2529905.71,5658016.5,"WA6300",59.61,"Jahr: 2017 (Gesamtfoerderung 6B: 31.3 Millionen m3)"
"WELL1188",11,0.07,41.52233,41.52233,2529905.71,5658016.5,"WA6300",54.67,"Jahr: 2018 (Gesamtfoerderung 6B: 28.7 Millionen m3)"
"WELL1190",9,0,68.87173,68.87173,2529735.32,5657797.18,"WA6302",25.61,"Jahr: 2016 (Gesamtfoerderung 6B: 13.5 Millionen m3)"
"WELL1190",10,0.3,51.09065,54.04727,2529735.32,5657797.18,"WA6302",59.61,"Jahr: 2017 (Gesamtfoerderung 6B: 31.3 Millionen m3)"
"WELL1190",11,0.15,44.69346,44.69346,2529735.32,5657797.18,"WA6302",54.67,"Jahr: 2018 (Gesamtfoerderung 6B: 28.7 Millionen m3)"
"WELL1216",9,0,63.69034,63.69034,2529333.34,5658506.41,"WA6342",25.61,"Jahr: 2016 (Gesamtfoerderung 6B: 13.5 Millionen m3)"
"WELL1216",10,0,48.62015,48.62015,2529333.34,5658506.41,"WA6342",59.61,"Jahr: 2017 (Gesamtfoerderung 6B: 31.3 Millionen m3)"
"WELL1216",11,0.12,37.57118,37.60017,2529333.34,5658506.41,"WA6342",54.67,"Jahr: 2018 (Gesamtfoerderung 6B: 28.7 Millionen m3)"
"WELL1222",9,0.75,60.81508,64.36164,2529308.37,5658264.53,"WA6345",25.61,"Jahr: 2016 (Gesamtfoerderung 6B: 13.5 Millionen m3)"
"WELL1222",10,0.89,45.84311,46.63628,2529308.37,5658264.53,"WA6345",59.61,"Jahr: 2017 (Gesamtfoerderung 6B: 31.3 Millionen m3)"
"WELL1222",11,0.17,40.53943,40.53943,2529308.37,5658264.53,"WA6345",54.67,"Jahr: 2018 (Gesamtfoerderung 6B: 28.7 Millionen m3)"
"WELL1224",9,0,70.91976,70.91976,2529254.94,5658072.25,"WA6347",25.61,"Jahr: 2016 (Gesamtfoerderung 6B: 13.5 Millionen m3)"
"WELL1224",10,0.3,54.76639,56.89763,2529254.94,5658072.25,"WA6347",59.61,"Jahr: 2017 (Gesamtfoerderung 6B: 31.3 Millionen m3)"
"WELL1224",11,0.3,43.6703,43.92481,2529254.94,5658072.25,"WA6347",54.67,"Jahr: 2018 (Gesamtfoerderung 6B: 28.7 Millionen m3)"
"WELL1226",9,0,70.3405,70.3405,2529453.79,5657904.41,"WA6348",25.61,"Jahr: 2016 (Gesamtfoerderung 6B: 13.5 Millionen m3)"
"WELL1226",10,0.45,52.15689,55.84121,2529453.79,5657904.41,"WA6348",59.61,"Jahr: 2017 (Gesamtfoerderung 6B: 31.3 Millionen m3)"
"WELL1226",11,0.24,44.6891,44.6891,2529453.79,5657904.41,"WA6348",54.67,"Jahr: 2018 (Gesamtfoerderung 6B: 28.7 Millionen m3)"
"WELL1240",9,0,64.98453,64.98453,2529645.62,5658180.13,"WA6386",25.61,"Jahr: 2016 (Gesamtfoerderung 6B: 13.5 Millionen m3)"
"WELL1240",10,0.34,44.08932,47.79853,2529645.62,5658180.13,"WA6386",59.61,"Jahr: 2017 (Gesamtfoerderung 6B: 31.3 Millionen m3)"
"WELL1240",11,0.09,40.38972,40.38972,2529645.62,5658180.13,"WA6386",54.67,"Jahr: 2018 (Gesamtfoerderung 6B: 28.7 Millionen m3)"
