"WELLID","Totim","Q_node_cubicmpermin","hwell_median","hcell_median","X_WERT","Y_WERT","Brkenn","Gesamtfoerderung","label"
"WELL1100",9,0,71.69563,71.69563,2529560.26,5658379.33,"WA6248",7.94,"Jahr: 2016 (Gesamtfoerderung 6B: 4.2 Millionen m3)"
"WELL1100",10,0,64.41612,64.41612,2529560.26,5658379.33,"WA6248",24.54,"Jahr: 2017 (Gesamtfoerderung 6B: 12.9 Millionen m3)"
"WELL1100",11,0.08,55.71171,56.1905,2529560.26,5658379.33,"WA6248",40.61,"Jahr: 2018 (Gesamtfoerderung 6B: 21.3 Millionen m3)"
"WELL1102",9,0,74.39422,74.39422,2529388.19,5658371.25,"WA6249",7.94,"Jahr: 2016 (Gesamtfoerderung 6B: 4.2 Millionen m3)"
"WELL1102",10,0,65.31036,65.31036,2529388.19,5658371.25,"WA6249",24.54,"Jahr: 2017 (Gesamtfoerderung 6B: 12.9 Millionen m3)"
"WELL1102",11,0.08,55.98849,56.46109,2529388.19,5658371.25,"WA6249",40.61,"Jahr: 2018 (Gesamtfoerderung 6B: 21.3 Millionen m3)"
"WELL1104",9,0,68.35109,68.35109,2529891.5,5658197.02,"WA6251",7.94,"Jahr: 2016 (Gesamtfoerderung 6B: 4.2 Millionen m3)"
"WELL1104",10,0,63.66897,63.66897,2529891.5,5658197.02,"WA6251",24.54,"Jahr: 2017 (Gesamtfoerderung 6B: 12.9 Millionen m3)"
"WELL1104",11,0.08,55.57235,56.08868,2529891.5,5658197.02,"WA6251",40.61,"Jahr: 2018 (Gesamtfoerderung 6B: 21.3 Millionen m3)"
"WELL1106",9,0,79.84193,79.84193,2529329.83,5657831.95,"WA6253",7.94,"Jahr: 2016 (Gesamtfoerderung 6B: 4.2 Millionen m3)"
"WELL1106",10,0,72.53464,72.53464,2529329.83,5657831.95,"WA6253",24.54,"Jahr: 2017 (Gesamtfoerderung 6B: 12.9 Millionen m3)"
"WELL1106",11,0.08,65.27258,65.66834,2529329.83,5657831.95,"WA6253",40.61,"Jahr: 2018 (Gesamtfoerderung 6B: 21.3 Millionen m3)"
"WELL1112",9,0,71.71321,71.71321,2529922.03,5657843.68,"WA6256",7.94,"Jahr: 2016 (Gesamtfoerderung 6B: 4.2 Millionen m3)"
"WELL1112",10,0,66.84577,66.84577,2529922.03,5657843.68,"WA6256",24.54,"Jahr: 2017 (Gesamtfoerderung 6B: 12.9 Millionen m3)"
"WELL1112",11,0.08,58.91793,59.43231,2529922.03,5657843.68,"WA6256",40.61,"Jahr: 2018 (Gesamtfoerderung 6B: 21.3 Millionen m3)"
"WELL1134",9,0.28,69.68814,70.89808,2529323.2,5658729.44,"WA6291",7.94,"Jahr: 2016 (Gesamtfoerderung 6B: 4.2 Millionen m3)"
"WELL1134",10,0.55,57.5264,60.12967,2529323.2,5658729.44,"WA6291",24.54,"Jahr: 2017 (Gesamtfoerderung 6B: 12.9 Millionen m3)"
"WELL1134",11,0.55,47.32614,51.16314,2529323.2,5658729.44,"WA6291",40.61,"Jahr: 2018 (Gesamtfoerderung 6B: 21.3 Millionen m3)"
"WELL1136",9,0,69.50081,69.50081,2529560.42,5658619.19,"WA6292",7.94,"Jahr: 2016 (Gesamtfoerderung 6B: 4.2 Millionen m3)"
"WELL1136",10,0.15,60.85748,61.55518,2529560.42,5658619.19,"WA6292",24.54,"Jahr: 2017 (Gesamtfoerderung 6B: 12.9 Millionen m3)"
"WELL1136",11,0.3,50.71505,52.73932,2529560.42,5658619.19,"WA6292",40.61,"Jahr: 2018 (Gesamtfoerderung 6B: 21.3 Millionen m3)"
"WELL1138",9,0,71.76363,71.76363,2529481.34,5658487.75,"WA6294",7.94,"Jahr: 2016 (Gesamtfoerderung 6B: 4.2 Millionen m3)"
"WELL1138",10,0.15,62.1839,62.87232,2529481.34,5658487.75,"WA6294",24.54,"Jahr: 2017 (Gesamtfoerderung 6B: 12.9 Millionen m3)"
"WELL1138",11,0.3,51.54001,53.5746,2529481.34,5658487.75,"WA6294",40.61,"Jahr: 2018 (Gesamtfoerderung 6B: 21.3 Millionen m3)"
"WELL1140",9,0,75.60525,75.60525,2529262.94,5658401.32,"WA6295",7.94,"Jahr: 2016 (Gesamtfoerderung 6B: 4.2 Millionen m3)"
"WELL1140",10,0.18,64.64724,65.4172,2529262.94,5658401.32,"WA6295",24.54,"Jahr: 2017 (Gesamtfoerderung 6B: 12.9 Millionen m3)"
"WELL1140",11,0.35,53.67983,55.89567,2529262.94,5658401.32,"WA6295",40.61,"Jahr: 2018 (Gesamtfoerderung 6B: 21.3 Millionen m3)"
"WELL1142",9,0,75.10892,75.10892,2529474.21,5658109.89,"WA6296",7.94,"Jahr: 2016 (Gesamtfoerderung 6B: 4.2 Millionen m3)"
"WELL1142",10,0,67.22005,67.22005,2529474.21,5658109.89,"WA6296",24.54,"Jahr: 2017 (Gesamtfoerderung 6B: 12.9 Millionen m3)"
"WELL1142",11,0.12,58.02666,58.81371,2529474.21,5658109.89,"WA6296",40.61,"Jahr: 2018 (Gesamtfoerderung 6B: 21.3 Millionen m3)"
"WELL1146",9,0,73.36475,73.36475,2529722.32,5657913.16,"WA6298",7.94,"Jahr: 2016 (Gesamtfoerderung 6B: 4.2 Millionen m3)"
"WELL1146",10,0.15,65.56077,66.30549,2529722.32,5657913.16,"WA6298",24.54,"Jahr: 2017 (Gesamtfoerderung 6B: 12.9 Millionen m3)"
"WELL1146",11,0.3,55.24574,57.47584,2529722.32,5657913.16,"WA6298",40.61,"Jahr: 2018 (Gesamtfoerderung 6B: 21.3 Millionen m3)"
"WELL1148",9,0.28,70.94052,72.15046,2529643.2,5658035.09,"WA6299",7.94,"Jahr: 2016 (Gesamtfoerderung 6B: 4.2 Millionen m3)"
"WELL1148",10,0.55,61.1105,63.99067,2529643.2,5658035.09,"WA6299",24.54,"Jahr: 2017 (Gesamtfoerderung 6B: 12.9 Millionen m3)"
"WELL1148",11,0.55,50.47067,54.95913,2529643.2,5658035.09,"WA6299",40.61,"Jahr: 2018 (Gesamtfoerderung 6B: 21.3 Millionen m3)"
"WELL1150",9,0,70.17891,70.17891,2529905.71,5658016.5,"WA6300",7.94,"Jahr: 2016 (Gesamtfoerderung 6B: 4.2 Millionen m3)"
"WELL1150",10,0.15,63.64119,64.41372,2529905.71,5658016.5,"WA6300",24.54,"Jahr: 2017 (Gesamtfoerderung 6B: 12.9 Millionen m3)"
"WELL1150",11,0.3,53.45771,55.78678,2529905.71,5658016.5,"WA6300",40.61,"Jahr: 2018 (Gesamtfoerderung 6B: 21.3 Millionen m3)"
"WELL1152",9,0,74.41845,74.41845,2529735.32,5657797.18,"WA6302",7.94,"Jahr: 2016 (Gesamtfoerderung 6B: 4.2 Millionen m3)"
"WELL1152",10,0.1,67.61077,68.09184,2529735.32,5657797.18,"WA6302",24.54,"Jahr: 2017 (Gesamtfoerderung 6B: 12.9 Millionen m3)"
"WELL1152",11,0.2,58.95299,60.29694,2529735.32,5657797.18,"WA6302",40.61,"Jahr: 2018 (Gesamtfoerderung 6B: 21.3 Millionen m3)"
"WELL1174",9,0,73.92464,73.92464,2529333.34,5658506.41,"WA6342",7.94,"Jahr: 2016 (Gesamtfoerderung 6B: 4.2 Millionen m3)"
"WELL1174",10,0,64.40197,64.40197,2529333.34,5658506.41,"WA6342",24.54,"Jahr: 2017 (Gesamtfoerderung 6B: 12.9 Millionen m3)"
"WELL1174",11,0.12,54.52469,55.30328,2529333.34,5658506.41,"WA6342",40.61,"Jahr: 2018 (Gesamtfoerderung 6B: 21.3 Millionen m3)"
"WELL1180",9,0.25,74.05036,75.15031,2529308.37,5658264.53,"WA6345",7.94,"Jahr: 2016 (Gesamtfoerderung 6B: 4.2 Millionen m3)"
"WELL1180",10,0.5,62.86387,65.16231,2529308.37,5658264.53,"WA6345",24.54,"Jahr: 2017 (Gesamtfoerderung 6B: 12.9 Millionen m3)"
"WELL1180",11,0.5,53.01593,56.33468,2529308.37,5658264.53,"WA6345",40.61,"Jahr: 2018 (Gesamtfoerderung 6B: 21.3 Millionen m3)"
"WELL1182",9,0,78.60414,78.60414,2529254.94,5658072.25,"WA6347",7.94,"Jahr: 2016 (Gesamtfoerderung 6B: 4.2 Millionen m3)"
"WELL1182",10,0.1,69.19688,69.63686,2529254.94,5658072.25,"WA6347",24.54,"Jahr: 2017 (Gesamtfoerderung 6B: 12.9 Millionen m3)"
"WELL1182",11,0.2,60.55742,61.68706,2529254.94,5658072.25,"WA6347",40.61,"Jahr: 2018 (Gesamtfoerderung 6B: 21.3 Millionen m3)"
"WELL1184",9,0,76.84679,76.84679,2529453.79,5657904.41,"WA6348",7.94,"Jahr: 2016 (Gesamtfoerderung 6B: 4.2 Millionen m3)"
"WELL1184",10,0.15,68.29366,68.97053,2529453.79,5657904.41,"WA6348",24.54,"Jahr: 2017 (Gesamtfoerderung 6B: 12.9 Millionen m3)"
"WELL1184",11,0.3,58.99042,60.86324,2529453.79,5657904.41,"WA6348",40.61,"Jahr: 2018 (Gesamtfoerderung 6B: 21.3 Millionen m3)"
"WELL1196",9,0,71.88377,71.88377,2529645.62,5658180.13,"WA6386",7.94,"Jahr: 2016 (Gesamtfoerderung 6B: 4.2 Millionen m3)"
"WELL1196",10,0.12,64.02592,64.63144,2529645.62,5658180.13,"WA6386",24.54,"Jahr: 2017 (Gesamtfoerderung 6B: 12.9 Millionen m3)"
"WELL1196",11,0.25,54.09865,55.88242,2529645.62,5658180.13,"WA6386",40.61,"Jahr: 2018 (Gesamtfoerderung 6B: 21.3 Millionen m3)"
